NHS 111 - SHA & Self Provider View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Provider Org:<All>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yearnumber,Periodname,Provider Org Code,Provider Name,Commissioner Org Code,Commissioner Org Name,Nhs1 Population SUM,Nhs1 Number Calls Offered SUM,Nhs1 Calls Through 111 SUM,Nhs1 Calls Through Other SUM,Nhs1 Abandoned Calls SUM,Nhs1 Answered Calls SUM,Nhs1 Answered Through 111 SUM,Nhs1 Answered Through Other SUM,Nhs1 Answered 60sec SUM,Nhs1 Calls Person Triaged SUM,Nhs1 Cnt Caller Terminated SUM,Nhs1 Cnt Caller Referred SUM,Nhs1 Cnt Caller Given Info SUM,Nhs1 Cnt Other Reason SUM,Nhs1 Transferred To Ca SUM,Nhs1 Wtransferred To Ca SUM,Nhs1 Ave Wtransfer Time SUM,Nhs1 Person Offered Call Back SUM,Nhs1 Calls Back Within 10mins SUM,Nhs1 Ave Episode Length SUM,Nhs1 Amb Dispatches SUM,Nhs1 Recommend To Ae SUM,Nhs1 Recommend To Primcare SUM,Nhs1 Rec Contact Prim Com Care SUM,Nhs1 Rec Speak Prim Com Care SUM,Nhs1 Rec Dental Pharmacy SUM,Nhs1 Recommend To Other SUM,Nhs1 Not Recommend SUM,Nhs1 Given Health Information SUM,Nhs1 Recommended Home Care SUM,Nhs1 Recommended Non Clinical SUM,Nhs1 Time Call Handlers SUM,Nhs1 Time Clinical Staff SUM,Nhs1 Cost Call Handlers SUM,Nhs1 Cost Clinical Staff SUM,Nhs1 Total Other Costs SUM
2015-16,Aug-15,111AE2,BUCKINGHAMSHIRE NHS 111,10Y,NHS AYLESBURY VALE CCG,525000,11708,11708,0,42,11560,11560,0,11144,8600,577,2,11,2370,1581,617,00:01:30,964,288,00:27:25,927,808,5571,3987,1218,366,527,767,52,499,216,0,0,0,0,0
2015-16,Aug-15,111AE3,BERKSHIRE NHS 111,11D,NHS WOKINGHAM CCG,904800,17754,17754,0,80,17544,17544,0,16877,16369,896,50,24,205,3126,1129,00:01:28,1997,611,00:21:08,1721,1431,10782,7657,2388,737,772,1663,154,976,533,0,0,0,0,0
2015-16,Aug-15,111AE4,SOUTH EAST COAST NHS 111,10D,NHS SWALE CCG,4562700,96040,96040,0,1030,94065,94065,0,83849,82052,4384,416,202,7011,23947,14899,00:00:59,9048,6953,00:11:46,8859,6468,55412,42998,8437,3977,326,10987,789,5516,4682,0,0,0,0,0
2015-16,Aug-15,111AE5,DORSET NHS 111,11J,NHS DORSET CCG,762400,20822,20807,15,801,18903,18895,8,15587,16510,981,1333,38,41,3411,648,00:00:58,2763,502,00:21:06,2014,1166,10413,6764,1633,2016,434,2483,231,872,1380,0,0,0,0,0
2015-16,Aug-15,111AE6,BANES & WILTSHIRE NHS 111,99N,NHS WILTSHIRE CCG,664800,12122,12122,0,71,12051,12051,0,11622,10553,440,424,46,588,2713,1044,00:00:39,1669,830,00:13:57,1515,911,6866,4800,1325,741,117,1144,130,559,455,0,0,0,0,0
2015-16,Aug-15,111AE7,"BRISTOL, NORTH SOMERSET & SOUTH GLOUCESTERSHIRE NHS 111",11H,NHS BRISTOL CCG,929500,25961,25961,0,113,25848,25848,0,24972,21192,1063,699,127,2767,5419,2201,00:00:49,3218,1515,00:14:06,2760,1995,13704,9319,2576,1809,214,2519,260,1185,1074,0,0,0,0,0
2015-16,Aug-15,111AE8,GLOUCESTERSHIRE & SWINDON NHS 111,11M,NHS GLOUCESTERSHIRE CCG,838900,14640,14640,0,96,14544,14544,0,14069,11742,632,735,42,1393,3121,1290,00:01:29,1831,893,00:13:49,1688,1059,7435,5372,1604,459,130,1430,131,650,649,0,0,0,0,0
2015-16,Aug-15,111AE9,SOMERSET NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,543600,13185,13185,0,146,12670,12670,0,12266,10017,505,40,2,2106,3843,3079,00:00:01,764,229,00:11:06,1139,724,6150,4453,1307,390,832,1172,11,637,524,119419,10008,0,0,0
2015-16,Aug-15,111AF1,CORNWALL NHS 111,11N,NHS KERNOW CCG,553200,14196,14130,66,2643,10567,10551,16,5587,9732,265,528,18,24,1987,342,00:00:55,1645,400,00:20:48,1209,560,6094,4138,1535,421,356,1513,188,410,915,0,0,0,0,0
2015-16,Aug-15,111AF2,DEVON NHS 111,99P,"NHS NORTHERN, EASTERN AND WESTERN DEVON CCG",1158100,33753,33678,75,6147,25390,25374,16,12998,23189,1023,1067,69,42,5109,701,00:00:33,4408,2006,00:15:45,2472,1356,15858,9869,5127,862,386,3117,507,733,1877,0,0,0,0,0
2015-16,Aug-15,111AF3,BEDFORDSHIRE NHS 111,06F,NHS BEDFORDSHIRE CCG,434000,5499,5499,0,25,5437,5437,0,5261,3697,183,7,5,1545,775,295,00:01:20,480,173,00:27:17,411,396,2399,1486,423,490,90,401,47,236,118,0,0,0,0,0
2015-16,Aug-15,111AF4,STAFFORDSHIRE NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,1112600,21532,21457,75,165,20503,20456,47,19891,16665,607,37,8,3186,7129,6008,00:00:01,1121,374,00:11:20,1760,1510,10536,7356,2180,1000,1025,1834,20,1193,621,190487,49459,0,0,0
2015-16,Aug-15,111AF5,NORTH WEST NHS 111,00R,NHS BLACKPOOL CCG,6726400,71433,71433,0,293,70593,70593,0,68651,63552,3393,0,540,3108,16797,8252,00:00:10,8545,4164,00:13:30,8474,6792,36176,24257,6347,5572,730,11380,1231,4281,5868,310905,201607,0,0,0
2015-16,Aug-15,111AF6,BLACKPOOL NHS 111,00R,NHS BLACKPOOL CCG,467200,15025,15025,0,65,14783,14783,0,14452,13383,1074,0,15,311,3010,2531,00:00:14,479,323,00:07:36,1025,1247,8323,6735,1192,396,141,2647,132,788,1727,51978,35692,0,0,0
2015-16,Sep-15,111AA1,NORTH EAST ENGLAND NHS 111,00N,NHS SOUTH TYNESIDE CCG,2623300,53137,50957,2180,284,46569,44764,1805,45597,42956,1478,257,1136,1567,14836,8665,00:01:01,6171,2876,00:18:37,7177,4156,23397,15289,5489,2619,2772,5454,861,2501,2092,761483,128606,0,0,0
2015-16,Sep-15,111AA2,LINCOLNSHIRE NHS 111,03T,NHS LINCOLNSHIRE EAST CCG,733200,13606,13606,0,187,13419,13419,0,12221,11021,390,415,63,1530,2581,972,00:00:46,1609,721,00:12:51,1578,1070,7013,5033,1431,549,265,1095,144,560,391,0,0,0,0,0
2015-16,Sep-15,111AA3,LUTON NHS 111,06P,NHS LUTON CCG,213700,2738,2738,0,5,2719,2719,0,2679,3042,193,10,4,0,646,275,00:01:12,371,110,00:26:40,389,269,1981,1362,388,231,104,299,36,174,89,0,0,0,0,0
2015-16,Sep-15,111AA4,NOTTINGHAM CITY NHS 111,04K,NHS NOTTINGHAM CITY CCG,1002400,18722,18633,89,224,18191,18106,85,16757,16154,2,0,0,2035,4046,1401,00:00:13,2645,1047,00:13:07,1871,1487,8837,5732,2122,983,378,3581,235,919,2427,66178,35441,0,0,0
2015-16,Sep-15,111AA5,DERBYSHIRE NHS 111,04J,NHS NORTH DERBYSHIRE CCG,1006500,20501,19654,847,312,19971,19203,768,18378,19304,1,1,0,665,4888,1615,00:00:15,3273,1278,00:13:17,2150,1601,11146,6894,3419,833,729,3678,216,983,2479,67735,32305,0,0,0
2015-16,Sep-15,111AA6,ISLE OF WIGHT NHS 111,10L,NHS ISLE OF WIGHT CCG,140000,4553,4520,33,99,4290,4267,23,4118,4083,50,28,20,109,697,677,00:00:39,20,4,00:07:35,469,279,2764,1584,648,532,208,363,56,232,75,29272,9035,7359,4159,0
2015-16,Sep-15,111AA7,INNER NORTH WEST LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,568200,10453,10453,0,69,10022,10022,0,9538,8713,2128,148,63,0,1665,1059,00:02:13,606,312,00:11:09,955,623,4149,2829,1116,204,272,2714,205,336,2173,0,0,0,0,0
2015-16,Sep-15,111AA9,HILLINGDON LONDON NHS 111,08G,NHS HILLINGDON CCG,295700,10835,10835,0,114,10721,10721,0,9811,8367,453,67,41,1793,2216,860,00:01:35,1356,588,00:15:05,1049,868,4999,3739,951,309,174,1277,119,612,546,0,0,0,0,0
2015-16,Sep-15,111AB1,CROYDON NHS 111,07V,NHS CROYDON CCG,380800,4375,4375,0,53,4322,4322,0,3954,3611,174,83,18,436,994,389,00:00:46,605,258,00:15:21,475,370,2147,1574,428,145,105,514,44,267,203,0,0,0,0,0
2015-16,Sep-15,111AB2,HERTFORDSHIRE NHS 111,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,1143000,26243,20860,5383,175,22749,19957,2792,21900,18045,0,17,0,4687,4679,3938,00:00:43,741,581,00:09:12,1855,1640,11600,8172,2553,875,820,2130,459,1154,517,372466,174996,0,0,0
2015-16,Sep-15,111AB3,GREAT YARMOUTH AND WAVENEY NHS 111,06M,NHS GREAT YARMOUTH AND WAVENEY CCG,215100,4883,4713,170,12,4871,4702,169,4670,4373,14,0,9,475,1318,628,00:03:16,690,199,00:18:02,448,322,2513,1454,872,187,294,796,64,258,474,21069.5,9870.816667,0,0,0
2015-16,Sep-15,111AB4,OXFORDSHIRE NHS 111,10Q,NHS OXFORDSHIRE CCG,658400,14625,14533,92,61,14419,14329,90,13688,12329,1481,18,12,579,2375,1013,00:01:26,1362,390,00:24:12,1273,1002,7819,5317,1692,810,990,1245,129,691,425,0,0,0,0,0
2015-16,Sep-15,111AB9,NORFOLK NHS 111,06W,NHS NORWICH CCG,783600,19196,18330,866,84,19112,18246,866,18025,17101,27,9,32,1943,4394,2262,00:02:11,2132,597,00:16:08,2081,1255,8970,5489,2618,863,1052,3743,249,998,2496,89108.73333,35364.23333,0,0,0
2015-16,Sep-15,111AC2,SUFFOLK NHS 111,06L,NHS IPSWICH AND EAST SUFFOLK CCG,626600,12036,12036,0,171,11865,11865,0,10569,9910,307,381,36,1231,2289,1061,00:00:52,1228,557,00:11:14,1271,963,6213,4188,1402,623,425,1038,89,519,430,0,0,0,0,0
2015-16,Sep-15,111AC3,NORTH ESSEX NHS 111,07H,NHS WEST ESSEX CCG,1007700,18306,18019,287,53,18253,17968,285,17351,16369,35,1,32,1816,4814,2297,00:04:22,2517,730,00:19:11,1354,1298,9632,5943,3011,678,866,3219,273,1055,1891,81213.56667,37941.73333,0,0,0
2015-16,Sep-15,111AC4,SOUTH ESSEX NHS 111,99F,NHS CASTLE POINT AND ROCHFORD CCG,771500,15933,15634,299,18,15915,15619,296,15548,12820,202,51,15,2827,4069,2176,00:01:17,1802,380,00:14:13,1142,1100,7827,5112,2255,460,960,1791,232,1022,537,2698.466667,1222.75,0,0,0
2015-16,Sep-15,111AC5,CAMBRIDGESHIRE & PETERBOROUGH NHS 111,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,871900,21496,13549,7947,113,16637,12849,3788,16094,13377,12,11,183,3054,3970,2970,00:00:40,1000,650,00:11:00,1642,1055,9065,5199,3037,829,220,1395,254,885,256,347187,118145,0,0,0
2015-16,Sep-15,111AC6,NORTHAMPTONSHIRE NHS 111,03V,NHS CORBY CCG,702300,14525,14525,0,226,14043,14043,0,12735,12699,0,0,0,1344,3170,1038,00:00:14,2132,785,00:13:32,1362,1220,7498,5383,1853,262,282,2337,131,662,1544,57558,28347,0,0,0
2015-16,Sep-15,111AC7,MILTON KEYNES NHS 111,04F,NHS MILTON KEYNES CCG,268900,4475,4475,0,59,4416,4416,0,4083,3584,156,183,24,469,876,333,00:00:57,543,223,00:13:47,368,383,2326,1548,413,365,51,456,54,245,157,0,0,0,0,0
2015-16,Sep-15,111AC8,LEICESTERSHIRE & RUTLAND NHS 111,04C,NHS LEICESTER CITY CCG,1044200,17660,17660,0,210,17127,17127,0,15789,15355,0,1,0,1771,3844,1360,00:00:16,2484,970,00:13:04,1741,1316,8058,5127,2166,765,458,3782,192,833,2757,62716,33797,0,0,0
2015-16,Sep-15,111AC9,WEST MIDLANDS NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,4618700,69275,69083,192,768,65712,65546,166,59907,56516,3155,0,81,5960,19069,4405,00:00:52,14664,8616,00:14:09,5976,4416,33424,22649,7102,3673,2939,9761,447,3791,5523,518941.7167,72497.58333,0,0,0
2015-16,Sep-15,111AD1,WANDSWORTH NHS 111,08X,NHS WANDSWORTH CCG,317000,3416,3416,0,44,3372,3372,0,3088,2816,133,98,19,306,799,335,00:01:00,464,177,00:15:26,314,315,1727,1309,307,111,53,407,48,222,137,0,0,0,0,0
2015-16,Sep-15,111AD2,SUTTON & MERTON NHS 111,08T,NHS SUTTON CCG,411800,6253,6253,0,68,6185,6185,0,5559,4977,234,73,27,874,1389,528,00:00:44,861,358,00:15:23,590,516,3092,2329,562,201,89,690,65,390,235,0,0,0,0,0
2015-16,Sep-15,111AD3,KINGSTON & RICHMOND NHS 111,08J,NHS KINGSTON CCG,369000,3579,3579,0,41,3538,3538,0,3256,2926,148,70,15,379,825,322,00:00:31,503,216,00:15:23,360,281,1784,1282,367,135,68,433,55,224,154,0,0,0,0,0
2015-16,Sep-15,111AD4,NORTH WEST LONDON NHS 111,07P,NHS BRENT CCG,1196300,9158,9158,0,104,9054,9054,0,8240,7100,384,216,51,1303,2001,748,00:00:59,1253,547,00:15:31,918,754,4226,3151,828,247,173,1029,100,525,404,0,0,0,0,0
2015-16,Sep-15,111AD5,NORTH CENTRAL LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,1441000,20474,20474,0,106,19730,19730,0,18650,16498,1538,131,113,0,3666,2338,00:01:36,1328,590,00:12:21,2151,1641,9536,6554,2327,655,444,2726,352,734,1640,0,0,0,0,0
2015-16,Sep-15,111AD6,OUTER NORTH EAST LONDON NHS 111,08N,NHS REDBRIDGE CCG,1021900,16362,15260,1102,206,16156,15147,1009,15747,13283,114,9,59,0,2851,1130,00:00:37,1734,871,00:13:31,1555,1279,7605,5699,1687,219,513,2331,126,896,1309,0,0,0,0,0
2015-16,Sep-15,111AD7,SOUTH EAST LONDON NHS 111,07N,NHS BEXLEY CCG,1755300,20894,20892,2,80,20697,20695,2,20209,17869,1487,510,408,423,5852,3622,00:00:59,2230,1585,00:09:45,1661,2056,10723,8217,1814,692,638,2791,352,1412,1027,77025,76683,0,0,0
2015-16,Sep-15,111AD8,EAST LONDON & CITY NHS 111,08V,NHS TOWER HAMLETS CCG,884100,11780,11780,0,143,11637,11637,0,11437,8736,536,6,31,0,1964,769,00:00:45,1204,557,00:14:30,1015,989,5233,3911,964,358,164,1335,66,725,544,0,0,0,0,0
2015-16,Sep-15,111AD9,YORKSHIRE AND HUMBER NHS 111,02N,"NHS AIREDALE, WHARFEDALE AND CRAVEN CCG",5503900,112765,112765,0,2636,109239,109239,0,98110,93687,9331,38,401,5782,21058,3371,00:01:20,17683,4342,00:21:37,9249,7268,58084,36113,8814,13157,3564,15522,1025,5086,9411,769243,325037,0,0,0
2015-16,Sep-15,111AE1,MAINLAND SHIP NHS 111,10R,NHS PORTSMOUTH CCG,1854600,39194,38595,599,201,38611,38174,437,36766,33546,2799,38,52,2176,5743,2491,00:01:32,3252,985,00:23:07,3924,2675,21546,12840,4759,3947,2414,2987,357,1639,991,0,0,0,0,0
2015-16,Sep-15,111AE2,BUCKINGHAMSHIRE NHS 111,10Y,NHS AYLESBURY VALE CCG,525000,10766,10766,0,59,10613,10613,0,10101,7753,575,4,13,2268,1541,694,00:01:28,847,226,00:28:45,936,737,4815,3501,1049,265,491,774,73,505,196,0,0,0,0,0
2015-16,Sep-15,111AE3,BERKSHIRE NHS 111,11D,NHS WOKINGHAM CCG,904800,16622,16622,0,93,16381,16381,0,15480,15422,903,26,19,11,2957,1322,00:01:25,1635,479,00:21:05,1777,1364,9969,6993,2323,653,751,1561,174,912,475,0,0,0,0,0
2015-16,Sep-15,111AE4,SOUTH EAST COAST NHS 111,10D,NHS SWALE CCG,4562700,84471,84471,0,1982,81331,81331,0,64404,71179,3834,435,189,5694,20259,8926,00:01:08,11494,7646,00:12:49,8415,5815,46890,36051,7628,3211,271,9788,691,4854,4243,0,0,0,0,0
2015-16,Sep-15,111AE5,DORSET NHS 111,11J,NHS DORSET CCG,762400,17239,17231,8,123,16339,16336,3,15405,14397,729,1153,29,31,3070,596,00:00:34,2474,491,00:20:50,1898,1015,8908,5646,1510,1752,410,2166,195,768,1203,136914,19526,0,0,0
2015-16,Sep-15,111AE6,BANES & WILTSHIRE NHS 111,99N,NHS WILTSHIRE CCG,664800,10993,10993,0,196,10797,10797,0,9561,9484,393,380,56,484,2526,822,00:00:45,1704,736,00:15:12,1211,898,6190,4306,1261,623,125,1060,129,520,411,0,0,0,0,0
2015-16,Sep-15,111AE7,"BRISTOL, NORTH SOMERSET & SOUTH GLOUCESTERSHIRE NHS 111",11H,NHS BRISTOL CCG,929500,23334,23334,0,370,22964,22964,0,20393,19046,1004,566,99,2249,5088,1885,00:00:58,3203,1389,00:14:50,2283,1774,12430,8477,2413,1540,173,2386,251,1123,1012,0,0,0,0,0
2015-16,Sep-15,111AE8,GLOUCESTERSHIRE & SWINDON NHS 111,11M,NHS GLOUCESTERSHIRE CCG,838900,12097,12097,0,253,11844,11844,0,10496,9707,447,610,39,1041,2630,915,00:00:56,1715,715,00:14:51,1260,911,6243,4482,1396,365,107,1186,119,602,465,0,0,0,0,0
2015-16,Sep-15,111AE9,SOMERSET NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,543600,11348,11348,0,143,10808,10808,0,10098,8348,472,38,10,1940,2945,2266,00:00:01,679,236,00:10:48,1034,623,4997,3306,1015,676,654,1040,17,532,491,123496,8898,0,0,0
2015-16,Sep-15,111AF1,CORNWALL NHS 111,11N,NHS KERNOW CCG,553200,10875,10787,88,733,9466,9443,23,6648,8589,359,480,18,20,1780,300,00:01:02,1480,269,00:21:46,1185,521,5062,3505,1256,301,311,1510,140,399,971,75467,11321,0,0,0
2015-16,Sep-15,111AF2,DEVON NHS 111,99P,"NHS NORTHERN, EASTERN AND WESTERN DEVON CCG",1158100,26599,26523,76,1775,23416,23407,9,16359,21491,837,1003,55,30,4732,732,00:01:04,4000,1736,00:16:23,2622,1452,13974,8994,4187,793,340,3103,406,780,1917,189535,30097,0,0,0
2015-16,Sep-15,111AF3,BEDFORDSHIRE NHS 111,06F,NHS BEDFORDSHIRE CCG,434000,4941,4941,0,29,4869,4869,0,4632,3322,205,11,5,1326,669,293,00:01:25,376,114,00:28:11,380,367,2112,1329,414,369,79,384,53,220,111,0,0,0,0,0
2015-16,Sep-15,111AF4,STAFFORDSHIRE NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,1112600,23283,23255,28,228,21945,21924,21,20757,17532,732,63,11,3607,6629,5336,00:00:01,1293,423,00:11:18,2229,1516,10575,7285,2156,1134,1160,2052,29,1237,786,209680,56454,0,0,0
2015-16,Sep-15,111AF5,NORTH WEST EXC BLACKPOOL NHS 111,00R,NHS BLACKPOOL CCG,6726400,66426,66426,0,414,65377,65377,0,62429,58226,3039,0,460,3652,16037,8825,00:00:13,7212,3280,00:13:55,8210,6503,32674,22025,5712,4937,658,10181,1035,3804,5342,284106,199296,0,0,0
2015-16,Sep-15,111AF6,BLACKPOOL NHS 111,00R,NHS BLACKPOOL CCG,467200,13632,13632,0,53,13380,13380,0,13057,11757,1095,0,14,514,2699,2368,00:00:13,331,232,00:07:41,965,1125,7153,5853,975,325,121,2393,94,692,1607,49349,30425,0,0,0
2015-16,Oct-15,111AA1,NORTH EAST ENGLAND NHS 111,00N,NHS SOUTH TYNESIDE CCG,2623300,60282,58503,1779,435,53346,51898,1448,51466,49003,1780,202,1396,1924,16610,9099,00:01:00,7511,3276,00:16:10,8083,4475,26895,17684,6393,2818,3309,6241,966,2663,2612,748764,138154,0,0,0
2015-16,Oct-15,111AA2,LINCOLNSHIRE NHS 111,03T,NHS LINCOLNSHIRE EAST CCG,733200,13777,13777,0,137,13640,13640,0,12706,11871,383,402,43,941,2939,1317,00:00:45,1622,771,00:12:25,1611,1115,7727,5501,1697,529,309,1109,112,614,383,0,0,0,0,0
2015-16,Oct-15,111AA3,LUTON NHS 111,06P,NHS LUTON CCG,213700,3093,3093,0,9,3063,3063,0,3001,3388,172,7,2,0,664,280,00:01:17,384,105,00:26:59,377,278,2269,1611,440,218,130,334,28,210,96,0,0,0,0,0
2015-16,Oct-15,111AA4,NOTTINGHAM CITY NHS 111,04K,NHS NOTTINGHAM CITY CCG,1002400,22474,22355,119,133,21409,21295,114,20381,20255,2,0,0,1152,4635,1314,00:00:41,3321,1143,00:18:05,2329,1637,11080,7039,2697,1344,540,4669,370,1021,3278,140967,38944,0,0,0
2015-16,Oct-15,111AA5,DERBYSHIRE NHS 111,04J,NHS NORTH DERBYSHIRE CCG,1006500,23285,22600,685,176,22733,22084,649,21636,21026,2,0,0,1705,5316,1450,00:00:19,3866,2727,00:17:49,2279,1529,12408,7739,3806,863,1098,3712,319,1023,2370,142881,47179,0,0,0
2015-16,Oct-15,111AA6,ISLE OF WIGHT NHS 111,10L,NHS ISLE OF WIGHT CCG,140000,4920,4888,32,98,4666,4645,21,4497,4484,61,20,17,84,724,705,00:00:37,19,5,00:07:34,495,310,3003,1712,751,540,322,354,44,237,73,28817,9544,7242,4379,0
2015-16,Oct-15,111AA7,INNER NORTH WEST LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,568200,11722,11722,0,51,11281,11281,0,10816,9198,2599,249,58,0,1684,1087,00:02:52,597,244,00:11:35,1004,614,4171,3016,945,210,290,3119,183,294,2642,0,0,0,0,0
2015-16,Oct-15,111AA9,HILLINGDON LONDON NHS 111,08G,NHS HILLINGDON CCG,295700,13390,13390,0,114,13276,13276,0,12357,9649,493,97,49,2988,2711,1147,00:00:48,1564,730,00:14:58,1116,933,5935,4473,1097,365,211,1454,114,762,578,0,0,0,0,0
2015-16,Oct-15,111AB1,CROYDON NHS 111,07V,NHS CROYDON CCG,380800,4530,4530,0,36,4494,4494,0,4211,3814,172,97,12,399,1055,430,00:00:42,625,293,00:14:27,464,371,2363,1768,463,132,113,503,44,269,190,0,0,0,0,0
2015-16,Oct-15,111AB2,HERTFORDSHIRE NHS 111,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,1143000,30225,24205,6020,207,26288,23128,3160,25544,20812,0,11,0,5465,5632,4805,00:00:43,827,653,00:10:07,1862,1529,13468,9714,2887,867,1371,2582,465,1474,643,440470,202552,0,0,0
2015-16,Oct-15,111AB3,GREAT YARMOUTH AND WAVENEY NHS 111,06M,NHS GREAT YARMOUTH AND WAVENEY CCG,215100,5100,4923,177,24,5076,4903,173,4799,4557,11,0,16,492,1318,681,00:01:55,637,204,00:18:25,507,305,2648,1565,904,179,272,825,52,291,482,22687.81667,10641.55,0,0,0
2015-16,Oct-15,111AB4,OXFORDSHIRE NHS 111,10Q,NHS OXFORDSHIRE CCG,658400,15756,15654,102,114,15478,15376,102,14319,13492,1571,18,19,378,2556,1041,00:01:23,1515,394,00:21:36,1408,1170,8640,6110,1791,739,978,1296,106,778,412,0,0,0,0,0
2015-16,Oct-15,111AB9,NORFOLK NHS 111,06W,NHS NORWICH CCG,783600,21045,20131,914,169,20876,19962,914,18857,18471,23,4,66,2312,4734,2737,00:01:42,1997,596,00:15:16,2247,1338,10114,6346,2847,921,1116,3656,300,1235,2121,102365.8167,36398.91667,0,0,0
2015-16,Oct-15,111AC2,SUFFOLK NHS 111,06L,NHS IPSWICH AND EAST SUFFOLK CCG,626600,12916,12916,0,131,12785,12785,0,11730,11074,344,370,39,958,2679,1269,00:00:47,1410,657,00:11:43,1260,1013,7196,4906,1628,662,411,1194,85,573,536,0,0,0,0,0
2015-16,Oct-15,111AC3,NORTH ESSEX NHS 111,07H,NHS WEST ESSEX CCG,1007700,20398,20101,297,112,20286,19995,291,18821,18160,53,3,53,2017,5208,2590,00:02:30,2618,762,00:16:53,1456,1361,10964,6725,3543,696,877,3502,287,1203,2012,91715.86667,42905.43333,0,0,0
2015-16,Oct-15,111AC4,SOUTH ESSEX NHS 111,99F,NHS CASTLE POINT AND ROCHFORD CCG,771500,16374,16018,356,42,16332,15980,352,15418,13907,177,29,6,2213,4287,2319,00:01:29,1883,443,00:14:42,1130,1128,8718,5709,2479,530,893,2038,266,1140,632,3424.766667,2032.383333,0,0,0
2015-16,Oct-15,111AC5,CAMBRIDGESHIRE & PETERBOROUGH NHS 111,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,871900,23852,14813,9039,150,18419,14049,4370,17830,14816,16,4,178,3405,4292,3442,00:00:36,850,662,00:10:00,1669,1182,10265,6168,3358,739,225,1475,278,922,275,366452,124335,0,0,0
2015-16,Oct-15,111AC6,NORTHAMPTONSHIRE NHS 111,03V,NHS CORBY CCG,702300,16671,16671,0,81,16339,16339,0,15556,15571,1,0,0,767,3575,930,00:00:27,2645,881,00:17:11,1635,1328,9157,6671,2129,357,327,3124,266,750,2108,107989,31064,0,0,0
2015-16,Oct-15,111AC7,MILTON KEYNES NHS 111,04F,NHS MILTON KEYNES CCG,268900,4885,4885,0,40,4845,4845,0,4520,4069,171,189,22,394,1017,446,00:01:12,571,268,00:13:18,394,427,2649,1756,530,363,92,507,62,272,173,0,0,0,0,0
2015-16,Oct-15,111AC8,LEICESTERSHIRE & RUTLAND NHS 111,04C,NHS LEICESTER CITY CCG,1044200,19737,19737,0,106,19310,19310,0,18464,18263,2,0,0,1045,3906,1097,00:00:28,2809,939,00:17:10,2026,1389,9413,5905,2523,985,569,4866,314,810,3742,121734,34172,0,0,0
2015-16,Oct-15,111AC9,WEST MIDLANDS NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,4618700,79758,79758,0,453,75697,75697,0,72426,67303,4225,0,0,4169,24724,9290,00:00:57,15434,7343,00:17:42,7104,5608,41665,28612,8875,4178,2825,10101,472,4930,4699,645642,108452,0,0,0
2015-16,Oct-15,111AD1,WANDSWORTH NHS 111,08X,NHS WANDSWORTH CCG,317000,3539,3539,0,22,3517,3517,0,3269,2985,161,92,7,272,831,366,00:00:53,465,212,00:14:55,304,330,1852,1359,369,124,70,429,24,243,162,0,0,0,0,0
2015-16,Oct-15,111AD2,SUTTON & MERTON NHS 111,08T,NHS SUTTON CCG,411800,6674,6674,0,52,6622,6622,0,6166,5607,236,100,13,666,1575,693,00:01:00,882,393,00:14:29,580,535,3615,2732,678,205,135,742,49,455,238,0,0,0,0,0
2015-16,Oct-15,111AD3,KINGSTON & RICHMOND NHS 111,08J,NHS KINGSTON CCG,369000,3858,3858,0,32,3826,3826,0,3578,3286,148,76,15,301,956,414,00:00:49,542,271,00:14:45,338,324,2043,1509,412,122,84,497,38,298,161,0,0,0,0,0
2015-16,Oct-15,111AD4,NORTH WEST LONDON NHS 111,07P,NHS BRENT CCG,1196300,9321,9321,0,70,9251,9251,0,8707,7664,370,217,33,967,2234,927,00:00:51,1307,575,00:15:37,888,770,4709,3476,948,285,179,1118,97,637,384,0,0,0,0,0
2015-16,Oct-15,111AD5,NORTH CENTRAL LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,1441000,22929,22929,0,94,22005,22005,0,20917,19319,1957,183,99,0,4453,2737,00:02:07,1716,698,00:13:26,2590,1878,10912,7757,2431,724,679,3260,361,811,2088,0,0,0,0,0
