AmbSYS - Ambulance Systems Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year:<All>,Period Name:<All>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Period Name,Parent org code,Parent name,Org Code,Org Name,HQU03_1_1_3 SUM,HQU03_1_1_4 SUM,HQU03_1_1_5 SUM,HQU03_1_1_6 SUM,HQU03_1_1_7 SUM,HQU03_1_2_1 SUM,HQU03_1_2_2 SUM,SQU03_1_1_1 SUM,SQU03_1_1_2 SUM,SQU03_2_1_1 SUM,SQU03_2_1_2 SUM,SQU03_2_2_1 SUM,SQU03_2_2_2 SUM,SQU03_2_3_1 SUM,SQU03_2_3_2 SUM,SQU03_8_1_1_50 SUM,SQU03_8_1_1_95 SUM,SQU03_8_1_1_99 SUM,SQU03_9_1_1_50 SUM,SQU03_9_1_1_95 SUM,SQU03_9_1_1_99 SUM,SQU03_10_1_1 SUM,SQU03_10_1_2 SUM,SQU03_10_2_1 SUM,SQU03_10_2_2 SUM,Asi Srs17 1 1 1 SUM
2015-16,SEPTEMBER,Y56,LONDON COMMISSIONING REGION,RRU,LONDON AMBULANCE SERVICE NHS TRUST,682,1097,20,24457,39382,37080,40208,173,127040,335,12346,1295,15208,1366,127040,0,2,50,7.2,20.2,37.3,12346,95390,27352,83044,62397
2015-16,SEPTEMBER,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,622,857,13.5,10614,14624,13665,14648,236,40910,205,1374,270,5649,103,40910,1,41,81,6.45,22.43,37.5,1374,22725,8957,27539,19749
2015-16,SEPTEMBER,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,1681,2144,13.55,25761,34408,34508,36478,231,105054,267,7329,516,16089,946,105054,1,3,22,6.47,24.75,56.67,7329,69720,21367,69192,55634
2015-16,SEPTEMBER,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,1098,1567,14.73,16431,23326,23571,24740,605,71280,52,2800,343,10882,1159,71280,1,20,61,5.8,15.11,22.8,2800,37101,13077,41930,35623
2015-16,SEPTEMBER,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,729,1033,14.73333333,14125,21349,19995,22316,318,67835,261,8508,686,13491,142,67835,2,12,51,9.73,19.87,31.09,8508,55365,13920,46857,33366
2015-16,SEPTEMBER,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,1503,1913,12.3,22962,30589,31501,32502,748,96024,468,3114,1381,21339,0,96024,1,5,41,6.08,16.37,24.7,3114,61218,24753,66361,45630
2015-16,SEPTEMBER,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,977,1378,16.27,14534,24759,23095,25985,500,76520,361,2975,1137,17955,228,76520,1,6,53,8.03,24.18,37.82,2975,47696,22249,54966,39562
2015-16,SEPTEMBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,818,1125,14.67,15488,21166,21122,22291,560,52311,545,6461,912,20747,0,52311,3,37,84,6.18,19.93,29.57,6461,59697,23548,53236,30984
2015-16,SEPTEMBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,651,947,14.5,9893,13955,13934,14876,168,46020,386,4120,768,14578,1085,46020,3,5,62,6.32,20.77,35.27,4120,39598,14962,35568,20836
2015-16,SEPTEMBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,1001,1334,13.8,16571,24333,23391,25573,297,74146,660,4927,1320,22419,0,74146,2,11,50,7.1,24,40.5,4927,47929,22859,43677,34774
2015-16,OCTOBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,R1F,ISLE OF WIGHT NHS TRUST,31,39,9.25,393,521,513,532,19,2042,12,200,16,463,31,2042,1,1,6,5.01,16.39,22.83,200,1812,780,1611,1145
2015-16,OCTOBER,Y56,LONDON COMMISSIONING REGION,RRU,LONDON AMBULANCE SERVICE NHS TRUST,853,1216,13.9,27625,42603,40386,43439,210,130853,352,12814,1415,16440,1338,130853,0,5,51,6.9,19.3,35.9,12814,101402,29738,88588,66313
2015-16,OCTOBER,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,689,1083,16.46666667,10380,15354,15061,16405,341,44973,213,1669,257,4986,0,44973,1,42,92,7.383333333,25.58333333,41.3,1669,22789,8666,27866,20459
2015-16,OCTOBER,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,1775,2340,13.48,27395,37812,37702,40076,277,112016,262,8153,462,17052,1316,112016,1,3,26,6.72,27.25,66.33,8153,73613,23123,74943,59786
2015-16,OCTOBER,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,1284,1742,13.47,18025,24854,25243,26497,770,75874,30,2830,336,11604,1113,75874,1,20,55,5.52,14.23,21.78,2830,39135,14035,44331,37408
2015-16,OCTOBER,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,796,1193,16.65,14019,23991,21700,25135,410,74673,218,9312,632,14317,110,74673,2,17,59,11.38,22.62,35.98,9312,59366,14827,50054,35737
2015-16,OCTOBER,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,1675,2113,12.03,24888,32270,33442,34383,677,101870,477,3447,1461,22594,0,101870,1,5,40,5.9,15.65,24.22,3447,65634,26429,71298,48928
2015-16,OCTOBER,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,1013,1379,15.08,15791,26227,24732,27479,627,78681,349,3311,1113,19030,234,78681,1,6,61,7.73,23.57,34.42,3311,50118,23488,57584,41062
2015-16,OCTOBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,857,1161,13.55,16748,22818,22687,23979,373,54462,534,6698,905,21698,0,54462,3,36,81,6.13,20,29.98,6698,62317,24562,55619,32332
2015-16,OCTOBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,724,1024,13.92,10976,15047,15169,16049,207,48153,434,4755,795,15365,1039,48153,3,11,71,6.15,19.67,34.7,4755,42041,15759,37335,21874
2015-16,OCTOBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,1176,1534,14.1,17607,25685,24835,27120,421,77525,701,5398,1348,23405,0,77525,2,11,53,7.1,24,39.5,5398,50042,23534,45349,36638
2015-16,NOVEMBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,R1F,ISLE OF WIGHT NHS TRUST,32,41,10.5,381,501,513,532,21,2123,9,249,7,481,21,2123,1,1,6,5.25,17.05,21.09,249,1801,801,1705,1065
2015-16,NOVEMBER,Y56,LONDON COMMISSIONING REGION,RRU,LONDON AMBULANCE SERVICE NHS TRUST,840,1217,14.3,26882,41739,39711,42534,114,125045,384,12058,1368,16308,1556,125045,0,2,35,7,18.9,32.9,12058,100960,30640,88902,65967
2015-16,NOVEMBER,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,643,995,15.56666667,10115,15410,14880,16281,388,42574,212,1498,245,4819,0,42574,1,41,87,7.45,25.67,43.15,1498,22021,8657,27590,20046
2015-16,NOVEMBER,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,1784,2430,13.87,26800,39151,38189,41515,531,112471,315,8690,481,16223,1053,112471,1,4,34,6.92,23.3,43.32,8690,71574,22985,75334,60067
2015-16,NOVEMBER,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,1221,1655,13.3,18420,25133,25447,26710,933,76576,51,2964,307,11048,1365,76576,1,23,66,5.57,14.34,21.28,2964,38087,13267,43760,38430
2015-16,NOVEMBER,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,746,1137,15.65,13963,24550,21875,25632,526,72238,196,9508,684,13966,0,72238,2,13,59,11.77,23.83,40.28,9508,58785,14411,49277,35311
2015-16,NOVEMBER,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,1468,1889,12.32,24021,31769,32693,33658,660,100573,464,3304,1372,21412,0,100573,1,4,38,5.97,15.95,24.57,3304,63643,25311,70016,48558
2015-16,NOVEMBER,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,1004,1404,15.47,15858,26239,24798,27508,641,77174,326,3226,1122,19321,240,77174,1,9,68,7.7,23.18,34.23,3226,49340,23783,57543,40500
2015-16,NOVEMBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,794,1096,14.27,16216,22794,22529,23890,371,52479,416,6348,903,21452,0,52479,3,28,81,6.22,20.17,30.27,6348,61645,23504,55297,33295
2015-16,NOVEMBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,735,1024,14.4,11381,15289,15525,16296,157,46244,409,4871,771,15054,1189,46244,3,9,64,5.77,18.58,32.42,4871,42059,15434,37251,22564
2015-16,NOVEMBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,1161,1611,14.6,16896,25964,24926,27466,510,75812,820,6725,1004,20245,0,75812,2,16,57,7.1,23.6,35.6,6725,50501,0,0,32460
2015-16,DECEMBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,R1F,ISLE OF WIGHT NHS TRUST,24,34,9.45,402,512,503,522,43,1948,12,152,11,427,21,1948,1,1,6,4.38,16.4,20.5,152,1715,967,1563,1137
2015-16,DECEMBER,Y56,LONDON COMMISSIONING REGION,RRU,LONDON AMBULANCE SERVICE NHS TRUST,936,1286,13.8,29205,44347,42246,45245,74,127517,438,12364,1552,17328,1491,127517,0,2,20,6.8,19,38.8,12364,105400,32430,93036,68419
2015-16,DECEMBER,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,703,1144,15.78333333,10227,16585,15474,17492,188,44781,217,1710,260,5244,98,44781,1,41,63,7.98,29.32,50.82,1710,23095,9331,28881,20797
2015-16,DECEMBER,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,1980,2642,14.27,28331,40778,40145,43315,498,116626,324,9327,528,17959,1108,116626,1,4,36,6.75,22.45,42.45,9327,76520,25190,79990,62626
2015-16,DECEMBER,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,1277,1852,14.5,19519,27490,27465,29240,718,81583,67,3507,260,11984,1691,81583,1,23,72,5.75,15.43,23.61,3507,37404,14308,46017,40026
2015-16,DECEMBER,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,853,1260,14.88333333,14909,26395,23858,27587,200,74218,216,9359,740,14696,98,74218,2,5,32,11.63,23.12,36.79,9359,57436,15728,52680,37984
2015-16,DECEMBER,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,1794,2272,12.35,26155,34399,35655,36671,787,107014,525,3537,1521,23389,0,107014,1,6,41,5.82,15.83,24.45,3537,67907,27755,74885,51298
2015-16,DECEMBER,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,1126,1617,16.7,17763,29679,28085,31208,545,81123,292,3422,1263,20679,237,81123,1,8,64,7.68,23.55,33.93,3422,52656,26444,61796,42753
2015-16,DECEMBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,947,1271,14.25,17604,24763,24846,26034,177,54938,522,6671,1045,23533,0,54938,3,15,54,5.98,18.98,28.32,6671,66137,25666,59466,34948
2015-16,DECEMBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,845,1137,13.53,12382,16504,16843,17623,188,47714,439,4982,824,16171,1716,47714,3,11,70,5.92,18.25,30.9,4982,44162,16554,39265,22973
2015-16,DECEMBER,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,1314,1746,14.1,17992,28176,26917,29819,857,81721,776,6613,1076,21550,0,81721,3,20,60,7.1,23,40,6613,52452,32025,59743,34103
2015-16,JANUARY,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,R1F,ISLE OF WIGHT NHS TRUST,29,48,11.45,392,522,548,570,31,2162,14,137,13,488,36,2162,1,1,6,5.18,16.36,18.77,137,1859,969,1722,1230
2015-16,JANUARY,Y56,LONDON COMMISSIONING REGION,RRU,LONDON AMBULANCE SERVICE NHS TRUST,939,1393,13.7,27029,44370,41814,45368,186,129360,429,12382,1539,17301,978,129360,0,2,43,7.2,20.2,39.3,12382,104773,31907,92391,68321
2015-16,JANUARY,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,750,1192,15.83,10465,17092,16227,18144,149,44369,254,1726,273,5327,0,44369,1,41,68,7.72,26.62,46.83,1726,23532,9780,30232,21729
2015-16,JANUARY,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,1697,2449,16.07,26397,41574,39469,43929,716,118285,325,9625,507,17131,991,118285,1,4,39,7.42,26.17,49.12,9625,75203,24126,78142,62065
2015-16,JANUARY,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,1242,1801,14.38,19533,27184,27355,28878,879,77210,69,3198,164,11571,1544,77210,1,25,75,6.37,15.88,23.8,3198,38814,13909,45351,40183
2015-16,JANUARY,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,803,1302,16.95,13738,27699,23721,28941,324,76722,162,9463,760,14706,81,76722,2,4,33,13.17,26.1,42.75,9463,62113,15384,52650,37944
2015-16,JANUARY,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,1645,2114,11.93,25676,34381,35545,36495,810,107634,518,3711,1641,23423,0,107634,1,8,44,6.02,15.73,24.07,3711,68074,27968,75342,51654
2015-16,JANUARY,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,1117,1604,16.38,17195,29519,27549,31040,529,82235,305,2950,1241,20443,226,82235,1,11,66,7.9,24.45,35.75,2950,51340,26284,61301,42711
2015-16,JANUARY,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,1075,1493,15.68,16340,26024,25654,27430,378,55499,388,4207,1111,18493,0,55499,3,18,57,6.4,19.97,29.73,4207,52399,27211,55069,33795
2015-16,JANUARY,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,835,1161,14.22,12157,17091,17098,18227,203,47670,483,4904,822,16265,1514,47670,3,16,75,6.35,20.58,36.93,4904,44212,16609,39658,22989
2015-16,JANUARY,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,1267,1761,15,16980,28028,26416,29734,778,80791,767,6337,1121,20908,0,80791,3,19,60,7.7,25.7,39.7,6337,50605,31079,58898,34554
2015-16,FEBRUARY,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,R1F,ISLE OF WIGHT NHS TRUST,26,37,11.25,374,536,496,537,29,1974,14,131,4,415,31,1974,1,1,9,5.1,16.99,24.26,131,1704,878,1573,1171
2015-16,FEBRUARY,Y56,LONDON COMMISSIONING REGION,RRU,LONDON AMBULANCE SERVICE NHS TRUST,802,1240,14.3,23847,42317,39417,43179,322,127374,433,12393,1471,16496,905,127374,0,9,56,7.6,21.5,42,12393,98471,30131,86078,63472
2015-16,FEBRUARY,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,699,1119,15.48,9830,15781,14901,16661,124,41220,223,1607,229,4844,147,41220,1,41,62,7.73,26.77,44.02,1607,21717,8964,27447,19747
2015-16,FEBRUARY,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,1711,2428,15.72,23422,38360,35821,40671,654,111528,226,4827,488,15968,991,111528,1,7,43,7.72,28.83,57.25,4827,65224,22405,71619,56989
2015-16,FEBRUARY,Y54,NORTH OF ENGLAND COMMISSIONING REGION,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,1199,1723,14.27,18087,25368,25396,26942,590,74585,163,2953,305,11018,1912,74585,1,22,69,6.05,15.26,23,2953,37271,12722,42748,38325
2015-16,FEBRUARY,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,728,1125,16.53333333,13185,25697,22385,26751,230,70894,168,8751,661,14144,150,70894,2,11,47,12.68,24.83,42.41,8751,58098,14824,49347,35203
2015-16,FEBRUARY,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,1448,1917,12.62,22822,32281,32985,34198,983,103580,561,3553,1574,21675,0,103580,1,11,48,6.42,17.05,25.93,3553,63521,26209,70567,48203
2015-16,FEBRUARY,Y55,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,952,1474,17.85,15236,28445,25688,29826,492,80135,246,2774,1128,18986,225,80135,1,5,62,8.7,26.53,39.88,2774,48180,24878,57274,39813
2015-16,FEBRUARY,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,878,1341,15.3,14308,24811,23807,26067,486,55410,285,3242,1103,17800,0,55410,3,39,86,7.2,22.88,35.05,3242,49709,26031,51917,31397
2015-16,FEBRUARY,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,743,1055,14.6,10901,15949,15760,16986,424,47371,443,5129,813,15017,1314,47371,3,43,109,6.43,21.56,38.51,5129,41195,13863,33086,21024
2015-16,FEBRUARY,Y57,SOUTH OF ENGLAND COMMISSIONING REGION,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,1038,1572,16.9,14886,27325,24191,28835,1758,77965,597,5268,950,18953,0,77965,4,35,71,8.9,32.3,64.4,5268,46711,28242,54805,33058
